latitude,longitude,elevation,timezone,country,state,county
-1.59,99.14,37,7,Indonesia,b'Sumatera Barat',b'Kepulauan Mentawai'
-1.63,99.14,121,7,Indonesia,b'Sumatera Barat',b'Kepulauan Mentawai'
-1.67,99.14,102,7,Indonesia,b'Sumatera Barat',b'Kepulauan Mentawai'
-1.71,99.14,60,7,Indonesia,b'Sumatera Barat',b'Kepulauan Mentawai'
-1.75,99.14,44,7,Indonesia,b'Sumatera Barat',b'Kepulauan Mentawai'
-1.79,99.14,57,7,Indonesia,b'Sumatera Barat',b'Kepulauan Mentawai'
3.53,99.18,5,7,Indonesia,b'Sumatera Utara',b'Serdang Bedagai'
3.49,99.18,5,7,Indonesia,b'Sumatera Utara',b'Serdang Bedagai'
3.45,99.18,9,7,Indonesia,b'Sumatera Utara',b'Serdang Bedagai'
3.41,99.18,12,7,Indonesia,b'Sumatera Utara',b'Serdang Bedagai'
3.37,99.18,16,7,Indonesia,b'Sumatera Utara',b'Serdang Bedagai'
3.33,99.18,20,7,Indonesia,b'Sumatera Utara',b'Tebingtinggi'
3.29,99.18,32,7,Indonesia,b'Sumatera Utara',b'Serdang Bedagai'
3.25,99.18,63,7,Indonesia,b'Sumatera Utara',b'Serdang Bedagai'
3.21,99.18,79,7,Indonesia,b'Sumatera Utara',b'Serdang Bedagai'
3.17,99.18,104,7,Indonesia,b'Sumatera Utara',b'Simalungun'
3.13,99.18,124,7,Indonesia,b'Sumatera Utara',b'Simalungun'
3.09,99.18,149,7,Indonesia,b'Sumatera Utara',b'Simalungun'
3.05,99.18,169,7,Indonesia,b'Sumatera Utara',b'Simalungun'
3.01,99.18,187,7,Indonesia,b'Sumatera Utara',b'Simalungun'
2.97,99.18,218,7,Indonesia,b'Sumatera Utara',b'Simalungun'
2.93,99.18,257,7,Indonesia,b'Sumatera Utara',b'Simalungun'
2.89,99.18,279,7,Indonesia,b'Sumatera Utara',b'Simalungun'
2.85,99.18,316,7,Indonesia,b'Sumatera Utara',b'Simalungun'
2.81,99.18,371,7,Indonesia,b'Sumatera Utara',b'Simalungun'
2.77,99.18,450,7,Indonesia,b'Sumatera Utara',b'Simalungun'
2.73,99.18,513,7,Indonesia,b'Sumatera Utara',b'Asahan'
2.69,99.18,699,7,Indonesia,b'Sumatera Utara',b'Asahan'
2.65,99.18,960,7,Indonesia,b'Sumatera Utara',b'Asahan'
2.61,99.18,1383,7,Indonesia,b'Sumatera Utara',b'Asahan'
2.57,99.18,1605,7,Indonesia,b'Sumatera Utara',b'Asahan'
2.53,99.18,1532,7,Indonesia,b'Sumatera Utara',b'Toba Samosir'
2.49,99.18,1112,7,Indonesia,b'Sumatera Utara',b'Toba Samosir'
2.45,99.18,915,7,Indonesia,b'Sumatera Utara',b'Toba Samosir'
2.41,99.18,910,7,Indonesia,b'Sumatera Utara',b'Toba Samosir'
2.37,99.18,926,7,Indonesia,b'Sumatera Utara',b'Toba Samosir'
2.33,99.18,954,7,Indonesia,b'Sumatera Utara',b'Toba Samosir'
2.29,99.18,1380,7,Indonesia,b'Sumatera Utara',b'Toba Samosir'
2.25,99.18,1474,7,Indonesia,b'Sumatera Utara',b'Toba Samosir'
2.21,99.18,1480,7,Indonesia,b'Sumatera Utara',b'Tapanuli Utara'
2.17,99.18,1426,7,Indonesia,b'Sumatera Utara',b'Tapanuli Utara'
2.13,99.18,1372,7,Indonesia,b'Sumatera Utara',b'Tapanuli Utara'
2.09,99.18,1382,7,Indonesia,b'Sumatera Utara',b'Tapanuli Utara'
2.05,99.18,1370,7,Indonesia,b'Sumatera Utara',b'Tapanuli Utara'
2.01,99.18,1253,7,Indonesia,b'Sumatera Utara',b'Tapanuli Utara'
1.97,99.18,1227,7,Indonesia,b'Sumatera Utara',b'Tapanuli Utara'
1.93,99.18,1331,7,Indonesia,b'Sumatera Utara',b'Tapanuli Utara'
1.89,99.18,1528,7,Indonesia,b'Sumatera Utara',b'Tapanuli Utara'
1.85,99.18,1188,7,Indonesia,b'Sumatera Utara',b'Tapanuli Utara'
1.81,99.18,906,7,Indonesia,b'Sumatera Utara',b'Tapanuli Utara'
1.77,99.18,737,7,Indonesia,b'Sumatera Utara',b'Tapanuli Utara'
1.73,99.18,724,7,Indonesia,b'Sumatera Utara',b'Tapanuli Utara'
1.69,99.18,595,7,Indonesia,b'Sumatera Utara',b'Tapanuli Utara'
1.65,99.18,659,7,Indonesia,b'Sumatera Utara',b'Tapanuli Selatan'
1.61,99.18,604,7,Indonesia,b'Sumatera Utara',b'Tapanuli Selatan'
1.57,99.18,537,7,Indonesia,b'Sumatera Utara',b'Tapanuli Selatan'
1.53,99.18,525,7,Indonesia,b'Sumatera Utara',b'Tapanuli Selatan'
1.49,99.18,738,7,Indonesia,b'Sumatera Utara',b'Tapanuli Selatan'
1.45,99.18,749,7,Indonesia,b'Sumatera Utara',b'Tapanuli Selatan'
1.41,99.18,605,7,Indonesia,b'Sumatera Utara',b'Tapanuli Selatan'
1.37,99.18,617,7,Indonesia,b'Sumatera Utara',b'Tapanuli Selatan'
1.33,99.18,290,7,Indonesia,b'Sumatera Utara',b'Tapanuli Selatan'
1.29,99.18,289,7,Indonesia,b'Sumatera Utara',b'Tapanuli Selatan'
1.25,99.18,540,7,Indonesia,b'Sumatera Utara',b'Tapanuli Selatan'
1.21,99.18,424,7,Indonesia,b'Sumatera Utara',b'Tapanuli Selatan'
1.17,99.18,193,7,Indonesia,b'Sumatera Utara',b'Tapanuli Selatan'
1.13,99.18,47,7,Indonesia,b'Sumatera Utara',b'Tapanuli Selatan'
1.09,99.18,42,7,Indonesia,b'Sumatera Utara',b'Mandailing Natal'
1.05,99.18,48,7,Indonesia,b'Sumatera Utara',b'Mandailing Natal'
1.01,99.18,160,7,Indonesia,b'Sumatera Utara',b'Mandailing Natal'
0.97,99.18,239,7,Indonesia,b'Sumatera Utara',b'Mandailing Natal'
0.93,99.18,203,7,Indonesia,b'Sumatera Utara',b'Mandailing Natal'
0.89,99.18,223,7,Indonesia,b'Sumatera Utara',b'Mandailing Natal'
0.85,99.18,224,7,Indonesia,b'Sumatera Utara',b'Mandailing Natal'
0.81,99.18,70,7,Indonesia,b'Sumatera Utara',b'Mandailing Natal'
0.77,99.18,75,7,Indonesia,b'Sumatera Utara',b'Mandailing Natal'
0.73,99.18,86,7,Indonesia,b'Sumatera Utara',b'Mandailing Natal'
0.69,99.18,42,7,Indonesia,b'Sumatera Utara',b'Mandailing Natal'
0.65,99.18,32,7,Indonesia,b'Sumatera Utara',b'Mandailing Natal'
0.61,99.18,17,7,Indonesia,b'Sumatera Utara',b'Mandailing Natal'
0.57,99.18,20,7,Indonesia,b'Sumatera Utara',b'Mandailing Natal'
0.53,99.18,23,7,Indonesia,b'Sumatera Utara',b'Mandailing Natal'
0.49,99.18,28,7,Indonesia,b'Sumatera Utara',b'Mandailing Natal'
0.45,99.18,21,7,Indonesia,b'Sumatera Utara',b'Mandailing Natal'
0.41,99.18,25,7,Indonesia,b'Sumatera Utara',b'Mandailing Natal'
0.37,99.18,24,7,Indonesia,b'Sumatera Utara',b'Mandailing Natal'
0.33,99.18,33,7,Indonesia,b'Sumatera Utara',b'Mandailing Natal'
0.29,99.18,20,7,Indonesia,b'Sumatera Utara',b'Mandailing Natal'
-1.51,99.18,27,7,Indonesia,b'Sumatera Barat',b'Kepulauan Mentawai'
-1.55,99.18,35,7,Indonesia,b'Sumatera Barat',b'Kepulauan Mentawai'
-1.59,99.18,31,7,Indonesia,b'Sumatera Barat',b'Kepulauan Mentawai'
-1.63,99.18,42,7,Indonesia,b'Sumatera Barat',b'Kepulauan Mentawai'
-1.67,99.18,63,7,Indonesia,b'Sumatera Barat',b'Kepulauan Mentawai'
-1.71,99.18,44,7,Indonesia,b'Sumatera Barat',b'Kepulauan Mentawai'
-1.75,99.18,39,7,Indonesia,b'Sumatera Barat',b'Kepulauan Mentawai'
3.49,99.22,4,7,Indonesia,b'Sumatera Utara',b'Serdang Bedagai'
3.45,99.22,3,7,Indonesia,b'Sumatera Utara',b'Serdang Bedagai'
3.41,99.22,6,7,Indonesia,b'Sumatera Utara',b'Serdang Bedagai'
3.37,99.22,11,7,Indonesia,b'Sumatera Utara',b'Serdang Bedagai'
3.33,99.22,17,7,Indonesia,b'Sumatera Utara',b'Serdang Bedagai'
3.29,99.22,29,7,Indonesia,b'Sumatera Utara',b'Serdang Bedagai'
3.25,99.22,47,7,Indonesia,b'Sumatera Utara',b'Serdang Bedagai'
3.21,99.22,69,7,Indonesia,b'Sumatera Utara',b'Simalungun'
3.17,99.22,84,7,Indonesia,b'Sumatera Utara',b'Simalungun'
3.13,99.22,86,7,Indonesia,b'Sumatera Utara',b'Simalungun'
3.09,99.22,108,7,Indonesia,b'Sumatera Utara',b'Simalungun'
3.05,99.22,129,7,Indonesia,b'Sumatera Utara',b'Simalungun'
3.01,99.22,146,7,Indonesia,b'Sumatera Utara',b'Simalungun'
2.97,99.22,162,7,Indonesia,b'Sumatera Utara',b'Simalungun'
2.93,99.22,191,7,Indonesia,b'Sumatera Utara',b'Simalungun'
2.89,99.22,205,7,Indonesia,b'Sumatera Utara',b'Simalungun'
2.85,99.22,233,7,Indonesia,b'Sumatera Utara',b'Simalungun'
2.81,99.22,268,7,Indonesia,b'Sumatera Utara',b'Simalungun'
2.77,99.22,276,7,Indonesia,b'Sumatera Utara',b'Asahan'
2.73,99.22,329,7,Indonesia,b'Sumatera Utara',b'Asahan'
2.69,99.22,362,7,Indonesia,b'Sumatera Utara',b'Asahan'
2.65,99.22,450,7,Indonesia,b'Sumatera Utara',b'Asahan'
2.61,99.22,761,7,Indonesia,b'Sumatera Utara',b'Asahan'
2.57,99.22,974,7,Indonesia,b'Sumatera Utara',b'Asahan'
2.53,99.22,1133,7,Indonesia,b'Sumatera Utara',b'Toba Samosir'
2.49,99.22,1117,7,Indonesia,b'Sumatera Utara',b'Toba Samosir'
2.45,99.22,1322,7,Indonesia,b'Sumatera Utara',b'Toba Samosir'
2.41,99.22,1283,7,Indonesia,b'Sumatera Utara',b'Toba Samosir'
2.37,99.22,1251,7,Indonesia,b'Sumatera Utara',b'Toba Samosir'
2.33,99.22,1275,7,Indonesia,b'Sumatera Utara',b'Toba Samosir'
2.29,99.22,1294,7,Indonesia,b'Sumatera Utara',b'Toba Samosir'
2.25,99.22,1320,7,Indonesia,b'Sumatera Utara',b'Toba Samosir'
2.21,99.22,1406,7,Indonesia,b'Sumatera Utara',b'Toba Samosir'
2.17,99.22,1297,7,Indonesia,b'Sumatera Utara',b'Toba Samosir'
2.13,99.22,1240,7,Indonesia,b'Sumatera Utara',b'Tapanuli Utara'
2.09,99.22,1257,7,Indonesia,b'Sumatera Utara',b'Tapanuli Utara'
2.05,99.22,1066,7,Indonesia,b'Sumatera Utara',b'Tapanuli Utara'
2.01,99.22,1044,7,Indonesia,b'Sumatera Utara',b'Tapanuli Utara'
1.97,99.22,1186,7,Indonesia,b'Sumatera Utara',b'Tapanuli Utara'
1.93,99.22,1179,7,Indonesia,b'Sumatera Utara',b'Tapanuli Utara'
1.89,99.22,1312,7,Indonesia,b'Sumatera Utara',b'Tapanuli Utara'
1.85,99.22,1049,7,Indonesia,b'Sumatera Utara',b'Tapanuli Utara'
1.81,99.22,843,7,Indonesia,b'Sumatera Utara',b'Tapanuli Utara'
1.77,99.22,725,7,Indonesia,b'Sumatera Utara',b'Tapanuli Utara'
1.73,99.22,784,7,Indonesia,b'Sumatera Utara',b'Tapanuli Utara'
1.69,99.22,1022,7,Indonesia,b'Sumatera Utara',b'Tapanuli Selatan'
1.65,99.22,1002,7,Indonesia,b'Sumatera Utara',b'Tapanuli Selatan'
1.61,99.22,1185,7,Indonesia,b'Sumatera Utara',b'Tapanuli Selatan'
1.57,99.22,1394,7,Indonesia,b'Sumatera Utara',b'Tapanuli Selatan'
1.53,99.22,1187,7,Indonesia,b'Sumatera Utara',b'Tapanuli Selatan'
1.49,99.22,977,7,Indonesia,b'Sumatera Utara',b'Tapanuli Selatan'
1.45,99.22,828,7,Indonesia,b'Sumatera Utara',b'Tapanuli Selatan'
1.41,99.22,516,7,Indonesia,b'Sumatera Utara',b'Tapanuli Selatan'
1.37,99.22,399,7,Indonesia,b'Sumatera Utara',b'Tapanuli Selatan'
1.33,99.22,507,7,Indonesia,b'Sumatera Utara',b'Tapanuli Selatan'
1.29,99.22,387,7,Indonesia,b'Sumatera Utara',b'Tapanuli Selatan'
1.25,99.22,348,7,Indonesia,b'Sumatera Utara',b'Tapanuli Selatan'
1.21,99.22,410,7,Indonesia,b'Sumatera Utara',b'Tapanuli Selatan'
1.17,99.22,291,7,Indonesia,b'Sumatera Utara',b'Tapanuli Selatan'
1.13,99.22,485,7,Indonesia,b'Sumatera Utara',b'Tapanuli Selatan'
1.09,99.22,470,7,Indonesia,b'Sumatera Utara',b'Tapanuli Selatan'
1.05,99.22,332,7,Indonesia,b'Sumatera Utara',b'Tapanuli Selatan'
1.01,99.22,198,7,Indonesia,b'Sumatera Utara',b'Mandailing Natal'
0.97,99.22,111,7,Indonesia,b'Sumatera Utara',b'Mandailing Natal'
0.93,99.22,236,7,Indonesia,b'Sumatera Utara',b'Mandailing Natal'
0.89,99.22,381,7,Indonesia,b'Sumatera Utara',b'Mandailing Natal'
0.85,99.22,501,7,Indonesia,b'Sumatera Utara',b'Mandailing Natal'
0.81,99.22,802,7,Indonesia,b'Sumatera Utara',b'Mandailing Natal'
0.77,99.22,825,7,Indonesia,b'Sumatera Utara',b'Mandailing Natal'
0.73,99.22,677,7,Indonesia,b'Sumatera Utara',b'Mandailing Natal'
0.69,99.22,160,7,Indonesia,b'Sumatera Utara',b'Mandailing Natal'
0.65,99.22,105,7,Indonesia,b'Sumatera Utara',b'Mandailing Natal'
0.61,99.22,76,7,Indonesia,b'Sumatera Utara',b'Mandailing Natal'
0.57,99.22,38,7,Indonesia,b'Sumatera Utara',b'Mandailing Natal'
0.53,99.22,44,7,Indonesia,b'Sumatera Utara',b'Mandailing Natal'
0.49,99.22,26,7,Indonesia,b'Sumatera Utara',b'Mandailing Natal'
0.45,99.22,17,7,Indonesia,b'Sumatera Utara',b'Mandailing Natal'
0.41,99.22,12,7,Indonesia,b'Sumatera Utara',b'Mandailing Natal'
0.37,99.22,67,7,Indonesia,b'Sumatera Utara',b'Mandailing Natal'
0.33,99.22,73,7,Indonesia,b'Sumatera Utara',b'Mandailing Natal'
0.29,99.22,28,7,Indonesia,b'Sumatera Barat',b'Pasaman Barat'
0.25,99.22,19,7,Indonesia,b'Sumatera Barat',b'Pasaman Barat'
-1.67,99.22,31,7,Indonesia,b'Sumatera Barat',b'Kepulauan Mentawai'
-1.71,99.22,27,7,Indonesia,b'Sumatera Barat',b'Kepulauan Mentawai'
-1.75,99.22,64,7,Indonesia,b'Sumatera Barat',b'Kepulauan Mentawai'
3.45,99.26,4,7,Indonesia,b'Sumatera Utara',b'Serdang Bedagai'
3.41,99.26,5,7,Indonesia,b'Sumatera Utara',b'Serdang Bedagai'
3.37,99.26,8,7,Indonesia,b'Sumatera Utara',b'Serdang Bedagai'
3.33,99.26,15,7,Indonesia,b'Sumatera Utara',b'Serdang Bedagai'
3.29,99.26,27,7,Indonesia,b'Sumatera Utara',b'Batu Bara'
3.25,99.26,45,7,Indonesia,b'Sumatera Utara',b'Simalungun'
3.21,99.26,58,7,Indonesia,b'Sumatera Utara',b'Simalungun'
3.17,99.26,66,7,Indonesia,b'Sumatera Utara',b'Simalungun'
3.13,99.26,81,7,Indonesia,b'Sumatera Utara',b'Simalungun'
3.09,99.26,90,7,Indonesia,b'Sumatera Utara',b'Simalungun'
3.05,99.26,106,7,Indonesia,b'Sumatera Utara',b'Simalungun'
3.01,99.26,121,7,Indonesia,b'Sumatera Utara',b'Simalungun'
2.97,99.26,135,7,Indonesia,b'Sumatera Utara',b'Simalungun'
2.93,99.26,168,7,Indonesia,b'Sumatera Utara',b'Simalungun'
2.89,99.26,181,7,Indonesia,b'Sumatera Utara',b'Simalungun'
2.85,99.26,199,7,Indonesia,b'Sumatera Utara',b'Simalungun'
2.81,99.26,213,7,Indonesia,b'Sumatera Utara',b'Asahan'
2.77,99.26,234,7,Indonesia,b'Sumatera Utara',b'Asahan'
2.73,99.26,275,7,Indonesia,b'Sumatera Utara',b'Asahan'
2.69,99.26,294,7,Indonesia,b'Sumatera Utara',b'Asahan'
2.65,99.26,342,7,Indonesia,b'Sumatera Utara',b'Asahan'
2.61,99.26,599,7,Indonesia,b'Sumatera Utara',b'Asahan'
2.57,99.26,802,7,Indonesia,b'Sumatera Utara',b'Asahan'
2.53,99.26,856,7,Indonesia,b'Sumatera Utara',b'Toba Samosir'
2.49,99.26,1050,7,Indonesia,b'Sumatera Utara',b'Toba Samosir'
2.45,99.26,1175,7,Indonesia,b'Sumatera Utara',b'Toba Samosir'
2.41,99.26,1571,7,Indonesia,b'Sumatera Utara',b'Toba Samosir'
2.37,99.26,1586,7,Indonesia,b'Sumatera Utara',b'Toba Samosir'
2.33,99.26,1281,7,Indonesia,b'Sumatera Utara',b'Toba Samosir'
2.29,99.26,1211,7,Indonesia,b'Sumatera Utara',b'Toba Samosir'
2.25,99.26,1230,7,Indonesia,b'Sumatera Utara',b'Toba Samosir'
2.21,99.26,1268,7,Indonesia,b'Sumatera Utara',b'Toba Samosir'
2.17,99.26,1296,7,Indonesia,b'Sumatera Utara',b'Toba Samosir'
2.13,99.26,1200,7,Indonesia,b'Sumatera Utara',b'Toba Samosir'
2.09,99.26,1090,7,Indonesia,b'Sumatera Utara',b'Tapanuli Utara'
2.05,99.26,1011,7,Indonesia,b'Sumatera Utara',b'Tapanuli Utara'
2.01,99.26,983,7,Indonesia,b'Sumatera Utara',b'Tapanuli Utara'
1.97,99.26,1099,7,Indonesia,b'Sumatera Utara',b'Tapanuli Utara'
1.93,99.26,1107,7,Indonesia,b'Sumatera Utara',b'Tapanuli Utara'
1.89,99.26,1160,7,Indonesia,b'Sumatera Utara',b'Tapanuli Utara'
1.85,99.26,1188,7,Indonesia,b'Sumatera Utara',b'Tapanuli Utara'
1.81,99.26,953,7,Indonesia,b'Sumatera Utara',b'Tapanuli Utara'
1.77,99.26,805,7,Indonesia,b'Sumatera Utara',b'Tapanuli Utara'
1.73,99.26,856,7,Indonesia,b'Sumatera Utara',b'Tapanuli Selatan'
1.69,99.26,892,7,Indonesia,b'Sumatera Utara',b'Tapanuli Selatan'
1.65,99.26,882,7,Indonesia,b'Sumatera Utara',b'Tapanuli Selatan'
1.61,99.26,956,7,Indonesia,b'Sumatera Utara',b'Tapanuli Selatan'
1.57,99.26,1271,7,Indonesia,b'Sumatera Utara',b'Tapanuli Selatan'
1.53,99.26,1254,7,Indonesia,b'Sumatera Utara',b'Tapanuli Selatan'
1.49,99.26,886,7,Indonesia,b'Sumatera Utara',b'Tapanuli Selatan'
1.45,99.26,615,7,Indonesia,b'Sumatera Utara',b'Padangsidimpuan'
1.41,99.26,439,7,Indonesia,b'Sumatera Utara',b'Padangsidimpuan'
1.37,99.26,350,7,Indonesia,b'Sumatera Utara',b'Padangsidimpuan'
1.33,99.26,655,7,Indonesia,b'Sumatera Utara',b'Tapanuli Selatan'
1.29,99.26,826,7,Indonesia,b'Sumatera Utara',b'Tapanuli Selatan'
1.25,99.26,527,7,Indonesia,b'Sumatera Utara',b'Tapanuli Selatan'
1.21,99.26,599,7,Indonesia,b'Sumatera Utara',b'Tapanuli Selatan'
1.17,99.26,458,7,Indonesia,b'Sumatera Utara',b'Tapanuli Selatan'
1.13,99.26,355,7,Indonesia,b'Sumatera Utara',b'Tapanuli Selatan'
1.09,99.26,159,7,Indonesia,b'Sumatera Utara',b'Tapanuli Selatan'
1.05,99.26,125,7,Indonesia,b'Sumatera Utara',b'Mandailing Natal'
1.01,99.26,503,7,Indonesia,b'Sumatera Utara',b'Mandailing Natal'
0.97,99.26,384,7,Indonesia,b'Sumatera Utara',b'Mandailing Natal'
0.93,99.26,359,7,Indonesia,b'Sumatera Utara',b'Mandailing Natal'
0.89,99.26,466,7,Indonesia,b'Sumatera Utara',b'Mandailing Natal'
0.85,99.26,759,7,Indonesia,b'Sumatera Utara',b'Mandailing Natal'
0.81,99.26,982,7,Indonesia,b'Sumatera Utara',b'Mandailing Natal'
0.77,99.26,1248,7,Indonesia,b'Sumatera Utara',b'Mandailing Natal'
0.73,99.26,1160,7,Indonesia,b'Sumatera Utara',b'Mandailing Natal'
0.69,99.26,201,7,Indonesia,b'Sumatera Utara',b'Mandailing Natal'
0.65,99.26,125,7,Indonesia,b'Sumatera Utara',b'Mandailing Natal'
0.61,99.26,101,7,Indonesia,b'Sumatera Utara',b'Mandailing Natal'
0.57,99.26,76,7,Indonesia,b'Sumatera Utara',b'Mandailing Natal'
0.53,99.26,60,7,Indonesia,b'Sumatera Utara',b'Mandailing Natal'
0.49,99.26,46,7,Indonesia,b'Sumatera Utara',b'Mandailing Natal'
0.45,99.26,31,7,Indonesia,b'Sumatera Utara',b'Mandailing Natal'
0.41,99.26,19,7,Indonesia,b'Sumatera Utara',b'Mandailing Natal'
0.37,99.26,219,7,Indonesia,b'Sumatera Utara',b'Mandailing Natal'
0.33,99.26,123,7,Indonesia,b'Sumatera Barat',b'Pasaman Barat'
0.29,99.26,30,7,Indonesia,b'Sumatera Barat',b'Pasaman Barat'
0.25,99.26,24,7,Indonesia,b'Sumatera Barat',b'Pasaman Barat'
0.21,99.26,25,7,Indonesia,b'Sumatera Barat',b'Pasaman Barat'
-1.63,99.26,25,7,Indonesia,b'Sumatera Barat',b'Kepulauan Mentawai'
-1.67,99.26,42,7,Indonesia,b'Sumatera Barat',b'Kepulauan Mentawai'
-1.71,99.26,49,7,Indonesia,b'Sumatera Barat',b'Kepulauan Mentawai'
-1.83,99.26,14,7,Indonesia,b'Sumatera Barat',b'Kepulauan Mentawai'
3.45,99.3,4,7,Indonesia,b'Sumatera Utara',b'Serdang Bedagai'
3.41,99.3,4,7,Indonesia,b'Sumatera Utara',b'Serdang Bedagai'
3.37,99.3,4,7,Indonesia,b'Sumatera Utara',b'Batu Bara'
3.33,99.3,10,7,Indonesia,b'Sumatera Utara',b'Batu Bara'
3.29,99.3,15,7,Indonesia,b'Sumatera Utara',b'Batu Bara'
3.25,99.3,42,7,Indonesia,b'Sumatera Utara',b'Simalungun'
3.21,99.3,43,7,Indonesia,b'Sumatera Utara',b'Simalungun'
3.17,99.3,56,7,Indonesia,b'Sumatera Utara',b'Simalungun'
3.13,99.3,63,7,Indonesia,b'Sumatera Utara',b'Simalungun'
3.09,99.3,77,7,Indonesia,b'Sumatera Utara',b'Simalungun'
3.05,99.3,88,7,Indonesia,b'Sumatera Utara',b'Simalungun'
3.01,99.3,105,7,Indonesia,b'Sumatera Utara',b'Simalungun'
2.97,99.3,119,7,Indonesia,b'Sumatera Utara',b'Simalungun'
2.93,99.3,167,7,Indonesia,b'Sumatera Utara',b'Simalungun'
2.89,99.3,157,7,Indonesia,b'Sumatera Utara',b'Simalungun'
2.85,99.3,169,7,Indonesia,b'Sumatera Utara',b'Asahan'
2.81,99.3,185,7,Indonesia,b'Sumatera Utara',b'Asahan'
2.77,99.3,191,7,Indonesia,b'Sumatera Utara',b'Asahan'
2.73,99.3,220,7,Indonesia,b'Sumatera Utara',b'Asahan'
2.69,99.3,227,7,Indonesia,b'Sumatera Utara',b'Asahan'
2.65,99.3,243,7,Indonesia,b'Sumatera Utara',b'Asahan'
2.61,99.3,560,7,Indonesia,b'Sumatera Utara',b'Asahan'
2.57,99.3,618,7,Indonesia,b'Sumatera Utara',b'Toba Samosir'
2.53,99.3,840,7,Indonesia,b'Sumatera Utara',b'Toba Samosir'
2.49,99.3,1094,7,Indonesia,b'Sumatera Utara',b'Toba Samosir'
2.45,99.3,1251,7,Indonesia,b'Sumatera Utara',b'Toba Samosir'
2.41,99.3,1510,7,Indonesia,b'Sumatera Utara',b'Toba Samosir'
2.37,99.3,1413,7,Indonesia,b'Sumatera Utara',b'Toba Samosir'
2.33,99.3,1198,7,Indonesia,b'Sumatera Utara',b'Toba Samosir'
2.29,99.3,1114,7,Indonesia,b'Sumatera Utara',b'Toba Samosir'
2.25,99.3,1165,7,Indonesia,b'Sumatera Utara',b'Toba Samosir'
2.21,99.3,1231,7,Indonesia,b'Sumatera Utara',b'Toba Samosir'
2.17,99.3,1317,7,Indonesia,b'Sumatera Utara',b'Toba Samosir'
2.13,99.3,1287,7,Indonesia,b'Sumatera Utara',b'Toba Samosir'
2.09,99.3,990,7,Indonesia,b'Sumatera Utara',b'Tapanuli Utara'
2.05,99.3,949,7,Indonesia,b'Sumatera Utara',b'Tapanuli Utara'
2.01,99.3,912,7,Indonesia,b'Sumatera Utara',b'Tapanuli Utara'
1.97,99.3,957,7,Indonesia,b'Sumatera Utara',b'Tapanuli Utara'
1.93,99.3,1034,7,Indonesia,b'Sumatera Utara',b'Tapanuli Utara'
1.89,99.3,1005,7,Indonesia,b'Sumatera Utara',b'Tapanuli Utara'
1.85,99.3,993,7,Indonesia,b'Sumatera Utara',b'Tapanuli Utara'
1.81,99.3,952,7,Indonesia,b'Sumatera Utara',b'Tapanuli Utara'
1.77,99.3,897,7,Indonesia,b'Sumatera Utara',b'Tapanuli Selatan'
1.73,99.3,841,7,Indonesia,b'Sumatera Utara',b'Tapanuli Selatan'
1.69,99.3,861,7,Indonesia,b'Sumatera Utara',b'Tapanuli Selatan'
1.65,99.3,919,7,Indonesia,b'Sumatera Utara',b'Tapanuli Selatan'
1.61,99.3,931,7,Indonesia,b'Sumatera Utara',b'Tapanuli Selatan'
1.57,99.3,881,7,Indonesia,b'Sumatera Utara',b'Tapanuli Selatan'
1.53,99.3,843,7,Indonesia,b'Sumatera Utara',b'Tapanuli Selatan'
1.49,99.3,720,7,Indonesia,b'Sumatera Utara',b'Tapanuli Selatan'
1.45,99.3,586,7,Indonesia,b'Sumatera Utara',b'Padangsidimpuan'
1.41,99.3,464,7,Indonesia,b'Sumatera Utara',b'Padangsidimpuan'
1.37,99.3,359,7,Indonesia,b'Sumatera Utara',b'Padangsidimpuan'
1.33,99.3,321,7,Indonesia,b'Sumatera Utara',b'Padangsidimpuan'
1.29,99.3,509,7,Indonesia,b'Sumatera Utara',b'Tapanuli Selatan'
1.25,99.3,709,7,Indonesia,b'Sumatera Utara',b'Tapanuli Selatan'
1.21,99.3,975,7,Indonesia,b'Sumatera Utara',b'Tapanuli Selatan'
1.17,99.3,845,7,Indonesia,b'Sumatera Utara',b'Tapanuli Selatan'
1.13,99.3,815,7,Indonesia,b'Sumatera Utara',b'Tapanuli Selatan'
1.09,99.3,402,7,Indonesia,b'Sumatera Utara',b'Tapanuli Selatan'
1.05,99.3,199,7,Indonesia,b'Sumatera Utara',b'Mandailing Natal'
1.01,99.3,502,7,Indonesia,b'Sumatera Utara',b'Mandailing Natal'
0.97,99.3,765,7,Indonesia,b'Sumatera Utara',b'Mandailing Natal'
0.93,99.3,568,7,Indonesia,b'Sumatera Utara',b'Mandailing Natal'
0.89,99.3,514,7,Indonesia,b'Sumatera Utara',b'Mandailing Natal'
0.85,99.3,641,7,Indonesia,b'Sumatera Utara',b'Mandailing Natal'
0.81,99.3,1040,7,Indonesia,b'Sumatera Utara',b'Mandailing Natal'
0.77,99.3,1210,7,Indonesia,b'Sumatera Utara',b'Mandailing Natal'
0.73,99.3,643,7,Indonesia,b'Sumatera Utara',b'Mandailing Natal'
0.69,99.3,188,7,Indonesia,b'Sumatera Utara',b'Mandailing Natal'
0.65,99.3,188,7,Indonesia,b'Sumatera Utara',b'Mandailing Natal'
0.61,99.3,107,7,Indonesia,b'Sumatera Utara',b'Mandailing Natal'
0.57,99.3,94,7,Indonesia,b'Sumatera Utara',b'Mandailing Natal'
